query_table,join_table,join_column,query_set_size,join_set_size,joinability,processed,jsim
39268053-1_0,39268053-1_1,building,13,26,6,False,0.18181818181818182
39268053-1_0,39268053-1_2,building,13,26,10,False,0.3448275862068966
23019412-11_0,23019412-11_1,contestant,16,22,8,False,0.26666666666666666
23019412-11_0,23019412-11_2,contestant,16,14,8,False,0.36363636363636365
23019412-11_0,23019412-11_3,contestant,16,19,10,False,0.4
20149398-2_0,20149398-2_1,rider,9,15,2,False,0.09090909090909091
20149398-2_0,20149398-2_2,rider,9,21,5,False,0.2
20149398-2_0,20149398-2_3,rider,9,10,6,False,0.46153846153846156
20149398-2_0,20149398-2_4,rider,9,22,6,False,0.24
20149398-2_0,20149398-2_5,rider,9,23,5,False,0.18518518518518517
20149398-2_0,20149398-2_6,rider,9,7,5,False,0.45454545454545453
20149398-2_0,20149398-2_7,rider,9,20,7,False,0.3181818181818182
20149398-2_0,20149398-2_8,rider,9,11,7,False,0.5384615384615384
20149398-2_0,20149398-2_9,rider,9,21,7,False,0.30434782608695654
20149398-2_0,20149398-2_10,rider,9,11,5,True,0.3333333333333333
28152122-4_0,28152122-4_1,nation,8,25,3,False,0.1
28152122-4_0,28152122-4_2,nation,8,19,5,False,0.22727272727272727
28152122-4_0,28152122-4_3,nation,8,26,4,False,0.13333333333333333
28152122-4_0,28152122-4_4,nation,8,12,5,False,0.3333333333333333
28152122-4_0,28152122-4_5,nation,8,30,6,False,0.1875
28152122-4_0,28152122-4_6,nation,8,24,3,False,0.10344827586206896
28152122-4_0,28152122-4_7,nation,8,24,5,False,0.18518518518518517
28152122-4_0,28152122-4_8,nation,8,27,3,True,0.09375
12197750-4_0,12197750-4_1,name,10,22,3,False,0.10344827586206896
12197750-4_0,12197750-4_2,name,10,22,7,False,0.28
12197750-4_0,12197750-4_3,name,10,19,4,False,0.16
12197750-4_0,12197750-4_4,name,10,17,5,False,0.22727272727272727
12197750-4_0,12197750-4_5,name,10,20,6,False,0.25
12197750-4_0,12197750-4_6,name,10,13,7,True,0.4375
3663201-1_0,3663201-1_1,name on the register,31,50,14,False,0.208955223880597
3663201-1_0,3663201-1_2,name on the register,31,47,12,False,0.18181818181818182
3663201-1_0,3663201-1_3,name on the register,31,22,17,False,0.4722222222222222
2187721-1_0,2187721-1_1,storm name storm name,10,16,6,False,0.3
2187721-1_0,2187721-1_2,storm name storm name,10,12,6,False,0.375
2187721-1_0,2187721-1_3,storm name storm name,10,15,6,False,0.3157894736842105
2187721-1_0,2187721-1_4,storm name storm name,10,16,3,True,0.13043478260869565
11540073-2_0,11540073-2_1,season season,23,32,8,False,0.1702127659574468
11540073-2_0,11540073-2_2,season season,23,57,7,False,0.0958904109589041
11540073-2_0,11540073-2_3,season season,23,28,20,False,0.6451612903225806
11540073-2_0,11540073-2_4,season season,23,55,18,False,0.3
11540073-2_0,11540073-2_5,season season,23,50,17,False,0.30357142857142855
11540073-2_0,11540073-2_6,season season,23,36,19,False,0.475
11540073-2_0,11540073-2_7,season season,23,26,8,True,0.1951219512195122
876200-1_0,876200-1_1,domestic league,29,37,12,False,0.2222222222222222
876200-1_0,876200-1_2,domestic league,29,42,19,False,0.36538461538461536
876200-1_0,876200-1_3,domestic league,29,36,14,False,0.27450980392156865
876200-1_0,876200-1_4,domestic league,29,41,24,False,0.5217391304347826
876200-1_0,876200-1_5,domestic league,29,41,25,False,0.5555555555555556
876200-1_0,876200-1_6,domestic league,29,29,16,False,0.38095238095238093
876200-1_0,876200-1_7,domestic league,29,31,17,True,0.3953488372093023
39548449-1_0,39548449-1_1,country,19,18,10,False,0.37037037037037035
39548449-1_0,39548449-1_2,country,19,13,5,False,0.18518518518518517
39548449-1_0,39548449-1_3,country,19,18,13,False,0.5416666666666666
39548449-1_0,39548449-1_4,country,19,38,13,False,0.29545454545454547
39548449-1_0,39548449-1_5,country,19,21,9,False,0.2903225806451613
39548449-1_0,39548449-1_6,country,19,9,6,False,0.2727272727272727
39548449-1_0,39548449-1_7,country,19,33,16,False,0.4444444444444444
39548449-1_0,39548449-1_8,country,19,30,14,True,0.4
5805190-1_0,5805190-1_1,year,22,22,17,False,0.6296296296296297
5805190-1_0,5805190-1_2,year,22,26,18,False,0.6
5805190-1_0,5805190-1_3,year,22,14,8,False,0.2857142857142857
5805190-1_0,5805190-1_4,year,22,18,10,True,0.3333333333333333
10331033-1_0,10331033-1_1,2011 population,3,3,3,False,1.0
10331033-1_0,10331033-1_2,2011 population,3,4,3,False,0.75
10331033-1_0,10331033-1_3,2011 population,3,3,3,False,1.0
33821620-1_0,33821620-1_1,exhibition,9,14,7,False,0.4375
33821620-1_0,33821620-1_2,exhibition,9,18,5,False,0.22727272727272727
28260064-1_0,28260064-1_1,year,9,22,6,False,0.24
28260064-1_0,28260064-1_2,year,9,10,3,False,0.1875
28260064-1_0,28260064-1_3,year,9,25,7,False,0.25925925925925924
28260064-1_0,28260064-1_4,year,9,7,3,False,0.23076923076923078
28260064-1_0,28260064-1_5,year,9,20,5,False,0.20833333333333334
28260064-1_0,28260064-1_6,year,9,35,7,True,0.1891891891891892
23475677-17_0,23475677-17_1,home team,17,24,10,False,0.3225806451612903
23475677-17_0,23475677-17_2,home team,17,21,13,False,0.52
23475677-17_0,23475677-17_3,home team,17,18,5,False,0.16666666666666666
23475677-17_0,23475677-17_4,home team,17,11,8,False,0.4
23475677-17_0,23475677-17_5,home team,17,20,13,False,0.5416666666666666
23475677-17_0,23475677-17_6,home team,17,17,11,False,0.4782608695652174
23475677-17_0,23475677-17_7,home team,17,22,13,True,0.5
12002269-1_0,12002269-1_1,state & dist,321,357,163,False,0.31650485436893205
12002269-1_0,12002269-1_2,state & dist,321,373,203,False,0.4134419551934827
12002269-1_0,12002269-1_3,state & dist,321,177,131,False,0.3569482288828338
12002269-1_0,12002269-1_4,state & dist,321,347,175,False,0.35496957403651114
12002269-1_0,12002269-1_5,state & dist,321,260,159,False,0.3767772511848341
12002269-1_0,12002269-1_6,state & dist,321,187,106,True,0.263681592039801
11393706-1_0,11393706-1_1,title,23,20,14,False,0.4827586206896552
11393706-1_0,11393706-1_2,title,23,42,13,False,0.25
11393706-1_0,11393706-1_3,title,23,29,11,False,0.2682926829268293
11393706-1_0,11393706-1_4,title,23,58,14,False,0.208955223880597
11393706-1_0,11393706-1_5,title,23,19,9,False,0.2727272727272727
11393706-1_0,11393706-1_6,title,23,37,15,False,0.3333333333333333
11393706-1_0,11393706-1_7,title,23,24,8,False,0.20512820512820512
11393706-1_0,11393706-1_8,title,23,39,7,True,0.12727272727272726
24724770-4_0,24724770-4_1,single single,15,30,8,False,0.21621621621621623
24724770-4_0,24724770-4_2,single single,15,12,8,False,0.42105263157894735
24724770-4_0,24724770-4_3,single single,15,21,13,False,0.5652173913043478
24724770-4_0,24724770-4_4,single single,15,24,9,False,0.3
24724770-4_0,24724770-4_5,single single,15,16,13,False,0.7222222222222222
24724770-4_0,24724770-4_6,single single,15,24,12,False,0.4444444444444444
24724770-4_0,24724770-4_7,single single,15,33,10,False,0.2631578947368421
24724770-4_0,24724770-4_8,single single,15,22,5,False,0.15625
24724770-4_0,24724770-4_9,single single,15,16,6,False,0.24
24724770-4_0,24724770-4_10,single single,15,13,6,True,0.2727272727272727
21097829-3_0,21097829-3_1,municipality,13,14,10,False,0.5882352941176471
21097829-3_0,21097829-3_2,municipality,13,17,6,False,0.25
21097829-3_0,21097829-3_3,municipality,13,18,8,False,0.34782608695652173
21097829-3_0,21097829-3_4,municipality,13,9,7,False,0.4666666666666667
21097829-3_0,21097829-3_5,municipality,13,17,7,False,0.30434782608695654
21097829-3_0,21097829-3_6,municipality,13,7,4,True,0.25
2543894-10_0,2543894-10_1,total,10,27,6,False,0.1935483870967742
2543894-10_0,2543894-10_2,total,10,10,6,False,0.42857142857142855
2543894-10_0,2543894-10_3,total,10,18,5,False,0.21739130434782608
2543894-10_0,2543894-10_4,total,10,21,8,False,0.34782608695652173
2543894-10_0,2543894-10_5,total,10,17,6,False,0.2857142857142857
2543894-10_0,2543894-10_6,total,10,10,7,True,0.5384615384615384
298424-1_0,298424-1_1,area name,22,39,18,False,0.4186046511627907
298424-1_0,298424-1_2,area name,22,18,8,False,0.25
298424-1_0,298424-1_3,area name,22,24,9,False,0.24324324324324326
298424-1_0,298424-1_4,area name,22,23,18,False,0.6666666666666666
298424-1_0,298424-1_5,area name,22,41,12,False,0.23529411764705882
298424-1_0,298424-1_6,area name,22,57,14,False,0.2153846153846154
298424-1_0,298424-1_7,area name,22,42,19,True,0.4222222222222222
13816262-1_0,13816262-1_1,edition,77,99,44,False,0.3333333333333333
13816262-1_0,13816262-1_2,edition,77,101,44,False,0.3283582089552239
13816262-1_0,13816262-1_3,edition,77,86,68,False,0.7157894736842105
13816262-1_0,13816262-1_4,edition,77,90,24,False,0.16783216783216784
13816262-1_0,13816262-1_5,edition,77,82,27,False,0.20454545454545456
13816262-1_0,13816262-1_6,edition,77,93,61,False,0.5596330275229358
13816262-1_0,13816262-1_7,edition,77,125,29,False,0.1676300578034682
13816262-1_0,13816262-1_8,edition,77,81,29,True,0.2248062015503876
25152321-2_0,25152321-2_1,conference conference,3,5,3,False,0.6
25152321-2_0,25152321-2_2,conference conference,3,4,3,False,0.75
25152321-2_0,25152321-2_3,conference conference,3,4,3,False,0.75
25152321-2_0,25152321-2_4,conference conference,3,4,3,False,0.75
25152321-2_0,25152321-2_5,conference conference,3,5,3,False,0.6
25152321-2_0,25152321-2_6,conference conference,3,6,3,True,0.5
8566381-1_0,8566381-1_1,name,32,94,27,False,0.2727272727272727
8566381-1_0,8566381-1_2,name,32,50,25,False,0.43859649122807015
539433-2_0,539433-2_1,island,26,23,18,False,0.5806451612903226
539433-2_0,539433-2_2,island,26,38,20,False,0.45454545454545453
539433-2_0,539433-2_3,island,26,55,15,False,0.22727272727272727
539433-2_0,539433-2_4,island,26,34,22,False,0.5789473684210527
539433-2_0,539433-2_5,island,26,47,19,False,0.35185185185185186
539433-2_0,539433-2_6,island,26,62,15,False,0.2054794520547945
539433-2_0,539433-2_7,island,26,46,9,False,0.14285714285714285
539433-2_0,539433-2_8,island,26,50,9,False,0.13432835820895522
539433-2_0,539433-2_9,island,26,48,21,False,0.39622641509433965
539433-2_0,539433-2_10,island,26,69,21,True,0.28378378378378377
27520977-5_0,27520977-5_1,name name,19,8,6,False,0.2857142857142857
27520977-5_0,27520977-5_2,name name,19,19,11,False,0.4074074074074074
27520977-5_0,27520977-5_3,name name,19,16,9,False,0.34615384615384615
27520977-5_0,27520977-5_4,name name,19,25,16,False,0.5714285714285714
27520977-5_0,27520977-5_5,name name,19,18,6,False,0.1935483870967742
27520977-5_0,27520977-5_6,name name,19,19,10,True,0.35714285714285715
40415339-1_0,40415339-1_1,image,6,9,6,False,0.6666666666666666
995300-7_0,995300-7_1,name,58,45,21,False,0.25609756097560976
995300-7_0,995300-7_2,name,58,104,38,False,0.3064516129032258
995300-7_0,995300-7_3,name,58,136,51,False,0.35664335664335667
995300-7_0,995300-7_4,name,58,110,33,False,0.24444444444444444
995300-7_0,995300-7_5,name,58,129,43,False,0.2986111111111111
995300-7_0,995300-7_6,name,58,44,30,False,0.4166666666666667
995300-7_0,995300-7_7,name,58,88,43,False,0.4174757281553398
995300-7_0,995300-7_8,name,58,86,23,False,0.19008264462809918
995300-7_0,995300-7_9,name,58,86,27,True,0.23076923076923078
8938283-1_0,8938283-1_1,wrestler:,9,17,9,False,0.5294117647058824
8938283-1_0,8938283-1_2,wrestler:,9,15,6,False,0.3333333333333333
8938283-1_0,8938283-1_3,wrestler:,9,18,8,False,0.42105263157894735
8938283-1_0,8938283-1_4,wrestler:,9,10,7,False,0.5833333333333334
8938283-1_0,8938283-1_5,wrestler:,9,17,6,True,0.3
19508749-2_0,19508749-2_1,year,7,8,3,False,0.25
19508749-2_0,19508749-2_2,year,7,25,2,False,0.06666666666666667
19886463-2_0,19886463-2_1,driver,21,8,7,False,0.3181818181818182
10637245-4_0,10637245-4_1,driver,18,13,11,False,0.55
10637245-4_0,10637245-4_2,driver,18,13,8,False,0.34782608695652173
10637245-4_0,10637245-4_3,driver,18,16,12,False,0.5454545454545454
10637245-4_0,10637245-4_4,driver,18,8,6,False,0.3
10637245-4_0,10637245-4_5,driver,18,15,13,False,0.65
10637245-4_0,10637245-4_6,driver,18,10,9,False,0.47368421052631576
10637245-4_0,10637245-4_7,driver,18,20,12,False,0.46153846153846156
10637245-4_0,10637245-4_8,driver,18,17,6,False,0.20689655172413793
10637245-4_0,10637245-4_9,driver,18,19,15,True,0.6818181818181818
38348035-1_0,38348035-1_1,skip,13,22,11,False,0.4583333333333333
38348035-1_0,38348035-1_2,skip,13,28,10,False,0.3225806451612903
38348035-1_0,38348035-1_3,skip,13,17,9,False,0.42857142857142855
38348035-1_0,38348035-1_4,skip,13,22,5,False,0.16666666666666666
38348035-1_0,38348035-1_5,skip,13,18,10,True,0.47619047619047616
31590644-2_0,31590644-2_1,group,7,7,5,False,0.5555555555555556
31590644-2_0,31590644-2_2,group,7,7,6,False,0.75
31590644-2_0,31590644-2_3,group,7,8,6,False,0.6666666666666666
31590644-2_0,31590644-2_4,group,7,8,7,False,0.875
31590644-2_0,31590644-2_5,group,7,8,6,False,0.6666666666666666
31590644-2_0,31590644-2_6,group,7,7,6,False,0.75
31590644-2_0,31590644-2_7,group,7,8,7,False,0.875
31590644-2_0,31590644-2_8,group,7,8,6,False,0.6666666666666666
31590644-2_0,31590644-2_9,group,7,8,6,True,0.6666666666666666
30398290-2_0,30398290-2_1,season,13,19,8,False,0.3333333333333333
30398290-2_0,30398290-2_2,season,13,25,8,False,0.26666666666666666
30398290-2_0,30398290-2_3,season,13,19,8,False,0.3333333333333333
30398290-2_0,30398290-2_4,season,13,18,7,True,0.2916666666666667
13427598-3_0,13427598-3_1,omf,3,5,3,False,0.6
13427598-3_0,13427598-3_2,omf,3,5,3,False,0.6
13427598-3_0,13427598-3_3,omf,3,5,3,False,0.6
13427598-3_0,13427598-3_4,omf,3,5,3,False,0.6
13427598-3_0,13427598-3_5,omf,3,4,3,False,0.75
13427598-3_0,13427598-3_6,omf,3,5,3,True,0.6
29408018-3_0,29408018-3_1,delegate,44,48,19,False,0.2602739726027397
29408018-3_0,29408018-3_2,delegate,44,67,19,False,0.20652173913043478
28958716-17_0,28958716-17_1,nation,11,23,7,False,0.25925925925925924
34319664-1_0,34319664-1_1,original title,20,17,14,False,0.6086956521739131
34319664-1_0,34319664-1_2,original title,20,27,13,False,0.38235294117647056
34319664-1_0,34319664-1_3,original title,20,23,7,False,0.19444444444444445
34319664-1_0,34319664-1_4,original title,20,19,9,True,0.3
24224991-3_0,24224991-3_1,season,18,37,6,False,0.12244897959183673
24224991-3_0,24224991-3_2,season,18,36,12,False,0.2857142857142857
24224991-3_0,24224991-3_3,season,18,31,7,False,0.16666666666666666
24224991-3_0,24224991-3_4,season,18,41,14,False,0.3111111111111111
24224991-3_0,24224991-3_5,season,18,45,11,False,0.21153846153846154
24224991-3_0,24224991-3_6,season,18,9,5,False,0.22727272727272727
24224991-3_0,24224991-3_7,season,18,27,12,False,0.36363636363636365
24224991-3_0,24224991-3_8,season,18,17,7,False,0.25
24224991-3_0,24224991-3_9,season,18,12,5,True,0.2
7054844-1_0,7054844-1_1,name,43,50,38,False,0.6909090909090909
7054844-1_0,7054844-1_2,name,43,36,17,False,0.27419354838709675
7054844-1_0,7054844-1_3,name,43,44,19,False,0.27941176470588236
7054844-1_0,7054844-1_4,name,43,63,36,False,0.5142857142857142
7054844-1_0,7054844-1_5,name,43,50,37,False,0.6607142857142857
7054844-1_0,7054844-1_6,name,43,51,38,False,0.6785714285714286
7054844-1_0,7054844-1_7,name,43,46,39,False,0.78
7054844-1_0,7054844-1_8,name,43,65,38,False,0.5428571428571428
7054844-1_0,7054844-1_9,name,43,56,19,False,0.2375
7054844-1_0,7054844-1_10,name,43,61,35,True,0.5072463768115942
29554743-1_0,29554743-1_1,name,19,18,6,False,0.1935483870967742
29554743-1_0,29554743-1_2,name,19,18,13,False,0.5416666666666666
29554743-1_0,29554743-1_3,name,19,24,14,False,0.4827586206896552
29554743-1_0,29554743-1_4,name,19,20,16,True,0.6956521739130435
4699187-1_0,4699187-1_1,album album,18,23,10,False,0.3225806451612903
4699187-1_0,4699187-1_2,album album,18,19,9,False,0.32142857142857145
4699187-1_0,4699187-1_3,album album,18,17,14,False,0.6666666666666666
4699187-1_0,4699187-1_4,album album,18,29,14,False,0.42424242424242425
4699187-1_0,4699187-1_5,album album,18,23,14,False,0.5185185185185185
4699187-1_0,4699187-1_6,album album,18,29,15,False,0.46875
4699187-1_0,4699187-1_7,album album,18,15,10,False,0.43478260869565216
4699187-1_0,4699187-1_8,album album,18,22,16,False,0.6666666666666666
4699187-1_0,4699187-1_9,album album,18,21,11,True,0.39285714285714285
8337544-2_0,8337544-2_1,pentathlete,18,15,13,False,0.65
8337544-2_0,8337544-2_2,pentathlete,18,26,10,False,0.29411764705882354
8337544-2_0,8337544-2_3,pentathlete,18,27,12,False,0.36363636363636365
8337544-2_0,8337544-2_4,pentathlete,18,22,7,True,0.21212121212121213
18175233-1_0,18175233-1_1,club,9,33,7,False,0.2
18175233-1_0,18175233-1_2,club,9,13,7,False,0.4666666666666667
18175233-1_0,18175233-1_3,club,9,20,7,False,0.3181818181818182
18175233-1_0,18175233-1_4,club,9,18,2,False,0.08
18175233-1_0,18175233-1_5,club,9,18,7,False,0.35
18175233-1_0,18175233-1_6,club,9,25,5,False,0.1724137931034483
18175233-1_0,18175233-1_7,club,9,24,6,False,0.2222222222222222
18175233-1_0,18175233-1_8,club,9,29,4,False,0.11764705882352941
18175233-1_0,18175233-1_9,club,9,16,5,True,0.25
4409954-1_0,4409954-1_1,season,22,21,17,False,0.6538461538461539
4409954-1_0,4409954-1_2,season,22,25,16,False,0.5161290322580645
4409954-1_0,4409954-1_3,season,22,26,19,False,0.6551724137931034
2526952-1_0,2526952-1_1,nuclide symbol,24,43,18,False,0.3673469387755102
2526952-1_0,2526952-1_2,nuclide symbol,24,26,12,False,0.3157894736842105
2526952-1_0,2526952-1_3,nuclide symbol,24,25,11,False,0.2894736842105263
2526952-1_0,2526952-1_4,nuclide symbol,24,12,9,False,0.3333333333333333
2526952-1_0,2526952-1_5,nuclide symbol,24,16,10,True,0.3333333333333333
16304451-4_0,16304451-4_1,number,8,11,8,False,0.7272727272727273
16304451-4_0,16304451-4_2,number,8,9,8,False,0.8888888888888888
16304451-4_0,16304451-4_3,number,8,8,6,False,0.6
16304451-4_0,16304451-4_4,number,8,8,5,False,0.45454545454545453
16304451-4_0,16304451-4_5,number,8,9,7,False,0.7
16304451-4_0,16304451-4_6,number,8,7,7,False,0.875
16304451-4_0,16304451-4_7,number,8,4,4,False,0.5
16304451-4_0,16304451-4_8,number,8,10,7,True,0.6363636363636364
34880410-2_0,34880410-2_1,name,16,15,10,False,0.47619047619047616
34880410-2_0,34880410-2_2,name,16,14,7,False,0.30434782608695654
34880410-2_0,34880410-2_3,name,16,15,13,False,0.7222222222222222
34880410-2_0,34880410-2_4,name,16,18,9,True,0.36
18339331-1_0,18339331-1_1,title,11,30,8,False,0.24242424242424243
18339331-1_0,18339331-1_2,title,11,20,5,False,0.19230769230769232
18339331-1_0,18339331-1_3,title,11,31,8,False,0.23529411764705882
18339331-1_0,18339331-1_4,title,11,22,9,True,0.375
