_id,ltable_id,rtable_id,label,ltable_name,ltable_brand,ltable_size,ltable_price,rtable_name,rtable_brand,rtable_size,rtable_price
3815,altosight_365,altosight_367,0,tarjeta de memoria sdxc sandisk ultra plus clase 10 16 gb,sandisk,16.0,18.59,"toshiba thn-m401s0160e2 exceria pro m401 tarjeta microsd de 16gb, blanco",toshiba,16.0,12.99
3816,altosight_406,altosight_824,0,lexar p20 32go usb 3.0 jumpdrive - ljdp20-32gcrbeu,lexar,32.0,46.02,"kingston datatraveler generation 4 (g4) usb- stick, 128gb, usb 3.0 (dtig4/128gb) bei",kingston,128.0,49.99
3817,altosight_204,altosight_212,0,lexar jumpdrive c20c 128gb 128gb usb 3.0 (3.1 gen 1) conector usb tipo,lexar,128.0,63.99,"pendrive 32gb toshiba transmemory white, usb 2.0, blanco",toshiba,8.0,
3818,altosight_259,altosight_672,0,"sandisk cruzer glide cz600 32gb sdcz600-032gb usb 3.0 jump drive pen drive flash drive,sandisk,fba_sdcz600-032g-g35",sandisk,32.0,13.97,intenso speed line - clã© usb - 8 go\n,intenso,8.0,17.55
3819,altosight_058,altosight_222,0,samsung microsd evo plus 16gb 80 mb\/s,samsung,16.0,29.99,transcend ts64gsd2u3 | card sd secure digital | storage media | re ... - new,transcend,64.0,99.41
3820,altosight_223,altosight_234,0,"sony micro vault mach usm32gqx drive,sony,usm32gqx/b",sony,32.0,38.3,sandisk sdsdxs-128g-x46 extreme plus 128 gb 80 mb/s uhs-i class 10 sdhc memory card,sandisk,128.0,135.88
3821,altosight_220,altosight_370,0,tarjeta sdhc sandisk 8gb,sandisk,8.0,,"kingston sdcit/8gb - tarjeta de memoria microsdhc de 8 gb (uhs-i, clase 10, temperatura industrial): kingston: amazon.es: informã¡tica",kingston,8.0,14.21
3822,altosight_509,altosight_609,0,sandisk ultra plus class 10 sdhc memory card - 16 gb,sandisk,16.0,19.99,kingston sdhc class 4 (4gb) speicherkarte,kingston,4.0,9.99
3823,altosight_083,altosight_610,0,toshiba exceria - carte mã©moire flash - 64 go - microsdxc uhs-i,toshiba,64.0,,toshiba - sd exceria 90mb/s 128gb&nbsp;rosso/nero,toshiba,128.0,57.99
3824,altosight_203,altosight_368,0,pny attachã© 4 8gb usb 2.0 tipo a negro unidad flash usb,pny,8.0,6.99,sandisk cruzer glide - memoria usb de 256 gb con usb 2.0,sandisk,256.0,96.01
3825,altosight_537,altosight_717,0,clã© usb kingston kingston clã© usb 16 go datatraveler g2 101 (mk1574653819),kingston,16.0,14.71,sony sdhc 16gb class 4,sony,16.0,590.0
3826,altosight_534,altosight_798,0,clã© usb intenso cl&amp;eacute; usb 8gb intenso flashdrive premium line 3.0 - blister aluminium (mk935883071),intenso,8.0,11.15,tesco direct: pny attach 4 8gb usb 2.0 type-a black flash drive,pny,8.0,
3827,altosight_205,altosight_647,0,kingston ultimate - tarjeta de memoria flash - 16 gb - uhs class 1 / class10 - 300x - sdhc - mediamarkt.es,kingston,16.0,,intenso 3534490 - memoria usb llave usb doodigital intenso,intenso,64.0,24.42
3828,altosight_000,altosight_280,0,lexar 32gb 1400x 210mb/s professional xqd memã³riakã¡rtya,lexar,32.0,31990.0,lexar jumpdrive c20c 128 gb usb type-c flash drive,lexar,128.0,50.23
3829,altosight_071,altosight_450,0,sony - memoria usb type-c usb 3.1 16gb&nbsp;,sony,16.0,29.9,lexar jumpdrive s25 64gb usb 3.0 flash drive ljds25-64gabeu (viola),lexar,64.0,21.37
3830,altosight_364,altosight_815,0,kingston sdc10g2/8gb - tarjeta microsd de 8gb (clase 10 uhs-i 45mb/s) con adaptador sd,kingston,8.0,,lexar 8gb jumpdrive v10 8gb usb 2.0 tipo-a blu unitã  flash usb,lexar,128.0,8.99
3831,altosight_015,altosight_477,0,"wysokiej jako?ci karta pami?ci microsd sr-ux2a, ktã³ra zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybã³w zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 95 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,128.0,229.0,kingston sd kaart uhs-i 128gb,kingston,128.0,66.5
3832,altosight_756,altosight_805,0,"toshiba thn-u202w1280e4, 128 gb, 2.0, usb-anschluss typ a, kappe, 8 g, weiã",toshiba,128.0,37.71,tesco direct: sony microvault style usm4gmp (4gb) usb flash drive (pink),sony,4.0,8.78
3833,altosight_695,altosight_737,0,lexar jumpdrive p20 128gb usb 3.0,lexar,128.0,88.95,shop samsung 32-inch flat hd led tv series 5 ua32n5000 black online in egypt,samsung,,3199.0
3834,altosight_599,altosight_728,0,intenso premium line usb stick (8gb),intenso,8.0,9.99,pny attachã© 4 - usb-flashstation - 128 gb\n,pny,128.0,36.51
3835,altosight_371,altosight_722,0,"toshiba exceria pro - n401 32gb sdhc uhs-i clase 3 memoria flash - tarjeta de memoria (sdhc, uhs-i, clase 3, negro, a prueba de rayos x, iso 7816-1)",toshiba,32.0,,lexar jumpdrive v10 8gb (fp)-\n,lexar,8.0,9.04
3836,altosight_467,altosight_502,0,sandisk cruzer glide chiavetta usb 2.0 256 gb,sandisk,256.0,108.99,sandisk ultra performance class 10 microsd memory card - 64 gb,sandisk,64.0,39.99
3837,altosight_092,altosight_538,0,toshiba exceria n302 - carte mã©moire flash - 128 go - sdxc uhs-i,toshiba,128.0,,clã© usb lexar 16gb jumpdrive v30 16go usb 2.0 type a blanc lecteur usb flash (mk1289619889),lexar,16.0,12.94
3838,altosight_476,altosight_663,0,8gb micro sdhc class 10 uhs-i 45r flash card single pack w/o adapter,kingston,8.0,11.99,carte mã©moire sandisk ultra plus microsdhc 32go 80mo/seconde uhs-i avec adaptateur sd\n,sandisk,32.0,27.04
3839,altosight_060,altosight_283,0,kingston hyperx savage 512gb usb 3.0,kingston,512.0,949.0,sandisk sdcz880-256g-g46 cruzer extreme drive,sandisk,256.0,178.17
3840,altosight_096,altosight_790,0,sony carte mã©moire sdhc uhs-i 8 go class6,sony,8.0,,tesco direct: lexar jumpdrive c20m 128gb usb 3.0 (3.1 gen 1) type-a black silver,lexar,128.0,
3841,altosight_621,altosight_782,0,clã© usb3.0 lexar jumpdrive s25 32 go vert et blanc,lexar,32.0,,tesco direct: kingston 16 gb microsdhc,kingston,16.0,13.11
3842,altosight_080,altosight_818,0,kingston - carte mã©moire flash - 256 go - sdxc,kingston,256.0,,sony hdsl1 1000gb nero disco rigido esterno,sony,1024.0,129.0
3843,altosight_060,altosight_353,0,kingston hyperx savage 512gb usb 3.0,kingston,512.0,949.0,lexar p20 32gb usb 3.0 jumpdrive - ljdp20-32gcrbeu,lexar,32.0,
3844,altosight_635,altosight_710,0,sony carte mã©moire sdhc 16 go class4,sony,16.0,,"toshiba exceria pro n101, 32 gb",toshiba,32.0,94.95
3845,altosight_632,altosight_667,0,toshiba exceria n302 - carte mã©moire flash - 128 go - sdxc uhs-i,toshiba,128.0,,carte mã©moire sandisk ultra plus sdhc 32go 80mo/seconde uhs-i\n,sandisk,32.0,27.04
3846,altosight_053,altosight_449,0,carte mã©moire sony carte sdhc 8go 40 mo/s (mk935595673),sony,8.0,16.05,lexar p20 128go usb 3.0 jumpdrive - ljdp20-128crbeu,lexar,128.0,99.0
3847,altosight_244,altosight_598,0,"toshiba 64gb exceria microsd - memory cards (microsdxc, black, uhs-i, microsd, water resistant, x-ray-proof, jewel case)",toshiba,64.0,40.5,kingston datatraveler g4 usb 3.0 (64gb) speicherstick violett,kingston,64.0,29.99
3848,altosight_412,altosight_431,0,"carte mã©moire microsdhc sandisk ultra plus 128 go, classe 10, vitesse de lecture allant jusqu'ã  80 mo/s + adaptateur sd",sandisk,128.0,74.99,kingston dt101g2 datatraveler memoria usb portatile 32768 mb,kingston,32.0,
3849,altosight_055,altosight_305,0,accessoires montres / bracelets connectã©s sandisk carte mã©moire sdxc sandisk extreme 128 go,sandisk,32.0,49.6,"kingston datatraveler dt101g2 32 gb usb-stick usb 2.0 lila [amazon frustfreie verpackung],kingston,dt101g2/32gb",kingston,32.0,23.25
3850,altosight_116,altosight_607,0,toshiba usb 3.0 128gb - pendrive / memoria usb en fnac.es,toshiba,128.0,,sandisk sdhc 8gb sdhc-speicherkarte,sandisk,8.0,7.99
3851,altosight_082,altosight_250,0,toshiba sdxc carte class 10 64go   gb exceria ultra highuhs i,toshiba,64.0,,transcend 64 gb ultimate sdxc uhs-ii u3 memory card,transcend,64.0,77.86
3852,altosight_321,altosight_545,0,lexar ljdc20m-32gbbeuk jumpdrive c20m micro-usb-flash-laufwerk 32gb,lexar,32.0,24.88,clã© usb toshiba thn-u202w1280e4 128go usb 2.0 type a blanc lecteur usb flash (mk1725168789),toshiba,128.0,46.94
3853,altosight_071,altosight_413,0,sony - memoria usb type-c usb 3.1 16gb&nbsp;,sony,16.0,29.9,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10,sandisk,sdsdusc-064g-gn6in",sandisk,64.0,44.99
3854,altosight_405,altosight_523,0,lexar ljds25-32gabeu jumpdrive s25 32go usb 3.0 flash drive vert,lexar,32.0,20.29,clã© usb sandisk dual type c 16gb - usb c (4247892),sandisk,16.0,19.49
3855,altosight_198,altosight_560,0,"toshiba exceria pro n401, 128 gb",toshiba,128.0,79.95,kingston usb 512gb hx savage - usb flash disk,kingston,512.0,8199.0
3856,altosight_157,altosight_605,0,carte sdhc sandisk extreme pro 8go 633x,sandisk,8.0,25.2,sandisk cruzer edge (4gb) speicherstick schwarz/rot,sandisk,4.0,7.9
3857,altosight_604,altosight_754,0,toshiba hayabusa usb 2.0 (8gb) weiã,toshiba,8.0,12.95,lexar jumpdrive s25 - usb-flash-laufwerk - 64 gb - usb 3.0 - violett,lexar,64.0,47.22
3858,altosight_686,altosight_823,0,usb stick cruizer glide 256gb,sandisk,256.0,149.9,sony usb-stick 32gb 2.0 usm (usm32gr) bei,sony,32.0,22.9
3859,altosight_033,altosight_330,0,clã© usb intenso cl&amp;eacute; usb 64gb intenso flashdrive premium line 3.0 - blister aluminium (mk935883101),intenso,64.0,39.22,samsung pro micro sdxc 128gb class 10 speicherkarte,samsung,128.0,
3860,altosight_338,altosight_716,0,sandisk sdcz60â256 g-a46 256 gb cruzer glide (tm) usb flash drive,sandisk,256.0,,sony micro sdxc 128gb sdhc uhs-i u3+ adaptã©r,sony,128.0,
3861,altosight_284,altosight_386,0,sony micro vault mach usm32gqx drive,sony,32.0,29.04,toshiba sd-cx32uhs1 (6 a micro sd 32 gb mb tarjeta de memoria,toshiba,32.0,44.51
3862,altosight_103,altosight_258,0,memoria usb lexar jumpdrive c20c 128 gb en fnac.es,lexar,128.0,79.99,sandisk 4gb micro sd class 4 memory card,sandisk,4.0,
3863,altosight_488,altosight_623,0,lexar cle usb jumpdrive v30 16gb turquoise,lexar,16.0,10.9,sony - carte mã©moire flash - 16 go - sdhc,sony,16.0,
3864,altosight_212,altosight_722,0,"pendrive 32gb toshiba transmemory white, usb 2.0, blanco",toshiba,8.0,,lexar jumpdrive v10 8gb (fp)-\n,lexar,8.0,9.04
3865,altosight_471,altosight_821,0,"toshiba scheda di memoria sdxc 128gb, exceria, 90mb/s, classe 10, u3",toshiba,128.0,,sony sd card 16gb sd hc class 4 bei,sony,16.0,14.99
3866,altosight_339,altosight_604,0,"intenso rainbow line - memoria usb2.0 de 4 gb, color negro",intenso,4.0,5.98,toshiba hayabusa usb 2.0 (8gb) weiã,toshiba,8.0,12.95
3867,altosight_414,altosight_723,0,toshiba transmemory u302 8 go usb 3.0 noir,toshiba,8.0,12.32,sandisk - flashgeheugenkaart - 4 gb - microsdhc\n,sandisk,4.0,15.99
3868,altosight_043,altosight_337,0,"clã© usb lexar jumpdrive c20m 32gb 32gb usb 3.0 (3.1 gen 1) type-a/type-c noir, argent lecteur usb flash (mk113845669)",lexar,32.0,29.97,toshiba thn-m302r1280ea - exceria m302-ea - flash memory card (microsdxc to sd adapter included) - 128 gb - uhs class 3 / class10 - microsdxc uhs-i,toshiba,128.0,
3869,altosight_092,altosight_624,0,toshiba exceria n302 - carte mã©moire flash - 128 go - sdxc uhs-i,toshiba,128.0,,kingston - carte mã©moire flash - 256 go - sdxc,kingston,256.0,
3870,altosight_081,altosight_146,0,toshiba exceria - carte mã©moire flash - 32 go - microsdhc uhs-i,toshiba,32.0,,sandisk dual drive usb 3.0/type-c pendrive 64gb (173338) (sdddc2-064g-g46),sandisk,64.0,14589.0
3871,altosight_074,altosight_117,0,clã© usb3.0 lexar jumpdrive p20 32 go noir,lexar,32.0,,pendrive kingston 64gb g4 memoria usb 3.0 64 gb original pen drive nuevo calidad en fnac.es,kingston,64.0,
3872,altosight_575,altosight_607,0,"toshiba exceria pro n401 sdxc kort 64 gb - minneskort, usb-minne",toshiba,64.0,499.0,sandisk sdhc 8gb sdhc-speicherkarte,sandisk,8.0,7.99
3873,altosight_334,altosight_772,0,"toshiba exceria pro n401 sdhc 32gb uhs-i u3 speicherkarte (bis zu 95mb/sek. lesen),toshiba,thn-n401s0320e4",toshiba,32.0,,"intenso 3503470 basic line 16 gb, usb-stick, usb 2.0, 16 gb",intenso,16.0,7.99
3874,altosight_226,altosight_355,0,kingston datatraveler 101 g2 16 gb usb 2.0 flash drive - black,kingston,16.0,7.91,"pny fd8gbatt4-ef - memoria usb 2.0 de 8 gb, color negro",pny,8.0,11.86
3875,altosight_004,altosight_367,0,lexar xqd 32gb x1400 professional xqd +kupon premium -50% na ab fotoksi??k? - abfoto,lexar,32.0,329.0,"toshiba thn-m401s0160e2 exceria pro m401 tarjeta microsd de 16gb, blanco",toshiba,16.0,12.99
3876,altosight_053,altosight_498,0,carte mã©moire sony carte sdhc 8go 40 mo/s (mk935595673),sony,8.0,16.05,pendrive 512gb usb 3.0/3.1 kingston hyperx savage,kingston,512.0,259.1
3877,altosight_456,altosight_814,0,"toshiba 64gb exceria pro 64gb sdhc uhs class 3 memory card - memory cards (64 gb, sdhc, class 3, 260 mb/s, 240 mb/s, uhs)",toshiba,64.0,151.5,tesco direct: toshiba thn-m401s0160e2 16gb microsd nand class 10 memory card,toshiba,16.0,16.15
3878,altosight_564,altosight_573,0,"sandisk extreme pro microsdhc minneskort 16 gb - minneskort, usb-minne",sandisk,16.0,379.0,"toshiba exceria pro n401 sdxc kort 128 gb - minneskort, usb-minne",toshiba,128.0,849.0
3879,altosight_597,altosight_661,0,usb flash kingston hyperx savage 512gb usb 3.1 ?ernã½/?ervenã½,kingston,512.0,6210.0,memoria microsdhc sony 32gb + adaptador,sony,32.0,20.99
3880,altosight_056,altosight_594,0,accessoires montres / bracelets connectã©s sandisk ultra android microsdhc 32g,sandisk,32.0,26.39,usb flash kingston datatraveler g4 64gb fialovã½,kingston,64.0,1227.0
3881,altosight_572,altosight_756,0,sandisk sdhc 8gb minneskort - minneskort till kamera,sandisk,8.0,99.0,"toshiba thn-u202w1280e4, 128 gb, 2.0, usb-anschluss typ a, kappe, 8 g, weiã",toshiba,128.0,37.71
3882,altosight_510,altosight_533,0,sandisk ultra plus class 10 sdhc memory card - 32 gb,sandisk,32.0,29.99,clã© usb intenso cl&amp;eacute; usb 64gb intenso flashdrive premium line 3.0 - blister aluminium (mk935883101),intenso,64.0,40.42
3883,altosight_004,altosight_261,0,lexar xqd 32gb x1400 professional xqd +kupon premium -50% na ab fotoksi??k? - abfoto,lexar,32.0,329.0,toshiba thn-m401s0160e2 16 gb exceria pro m401 microsd card,toshiba,16.0,13.01
3884,altosight_333,altosight_517,0,kingston industrial temperature micro sdhc uhs-i 8gb class 10 speicherkarte + sd-adapter,kingston,8.0,14.98,clã© usb lexar jumpdrive s25 16gb - ljds25-16gabeu (4110277),lexar,16.0,9.9
3885,altosight_523,altosight_582,0,clã© usb sandisk dual type c 16gb - usb c (4247892),sandisk,16.0,19.49,kingston sdxc 128gb class 10 uhs\-i u3,kingston,128.0,219.0
3886,altosight_554,altosight_656,0,memoria usb - intenso -64gb usb 3.0 (3.1 gen 1) tipo a plata,intenso,64.0,32.62,memoria toshiba exceria sdhc clase 10 uhs-i clase 3 16gb,toshiba,16.0,18.99
3887,altosight_668,altosight_729,0,carte mã©moire sandisk ultra plus sdxc 64go 80mo/seconde uhs-i\n,sandisk,64.0,45.04,sandisk extreme pro - flashgeheugenkaart - 16 gb - microsdhc uhs-i\n,sandisk,16.0,150.0
3888,altosight_522,altosight_528,0,clã© usb sandisk cruzer extreme cz80 16 go usb 3.0 - cz80 16g extr usb3 n (1396994),sandisk,16.0,40.48,disque dur externe sony dd2.5 1tb compact noir,sony,1024.0,109.9
3889,altosight_075,altosight_364,0,datatraveler 101 g2 - lecteur flash usb - 16 go - hi-speed usb - noir,kingston,16.0,,kingston sdc10g2/8gb - tarjeta microsd de 8gb (clase 10 uhs-i 45mb/s) con adaptador sd,kingston,8.0,
3890,altosight_116,altosight_586,0,toshiba usb 3.0 128gb - pendrive / memoria usb en fnac.es,toshiba,128.0,,kingston datatraveler 101 gen2 16gb (czarny),kingston,16.0,29.99
3891,altosight_618,altosight_789,0,clã© micro-usb lexar jumpdrive c20m 128 go,lexar,128.0,,tesco direct: lexar jumpdrive c20c 128gb usb 3.0 (3.1 gen 1) type-a/type-c black silver,lexar,128.0,
3892,altosight_375,altosight_728,0,"sandisk cruzer glide 256gb usb 2.0 tipo a negro, rojo unidad flash usb - memoria usb (256 gb, usb 2.0, tipo a, deslizar, negro, rojo, 0 - 45 â°c)",sandisk,256.0,,pny attachã© 4 - usb-flashstation - 128 gb\n,pny,128.0,36.51
3893,altosight_387,altosight_595,0,"toshiba thnv128osus(bl8 - memoria usb de 128 gb, plateado",toshiba,128.0,98.64,usb flash kingston datatraveler se9 g2 8gb kovovã½,kingston,8.0,247.0
3894,altosight_405,altosight_697,0,lexar ljds25-32gabeu jumpdrive s25 32go usb 3.0 flash drive vert,lexar,32.0,20.29,karta pami?ci toshiba n302 sdhc 128gb thn,toshiba,128.0,279.0
3895,altosight_138,altosight_583,0,intenso premium line usb-stick,intenso,8.0,8.99,samsung microsd evo plus 16gb,samsung,16.0,44.99
3896,altosight_033,altosight_391,0,clã© usb intenso cl&amp;eacute; usb 64gb intenso flashdrive premium line 3.0 - blister aluminium (mk935883101),intenso,64.0,39.22,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10",sandisk,64.0,37.99
3897,altosight_409,altosight_416,0,"kingston carte sda3/128gb sdhc/sdxc uhs-i u3, 128 gb vitesses 90r/80w",kingston,128.0,73.71,kingston carte microsd action camera uhs-i u3 pour gopro & drones - sdcac/16go avec adaptateur sd,kingston,16.0,
3898,altosight_644,altosight_781,0,lexar jumpdrive p20 32gb - pendrive / memoria usb asdiscount lexar,lexar,32.0,75.61,tesco direct: intenso rainbow 3502450 4 gb usb 2.0 flash drive,intenso,4.0,6.4
3899,altosight_445,altosight_552,0,"toshiba scheda di memoria microsdhc, 32gb - exceria - 95mb/s - uhs-i - u3",toshiba,32.0,31.49,pendrive lexar jumpdrive c20c usb 3.1 128 gb con cable plata/negro/rojo,lexar,128.0,97.9
3900,altosight_056,altosight_210,0,accessoires montres / bracelets connectã©s sandisk ultra android microsdhc 32g,sandisk,32.0,26.39,"pendrive de 16 gb - lexar jumpdrive v30 ljdv30-16gabeu, usb 2.0",lexar,16.0,
3901,altosight_247,altosight_291,0,"lexar jumpdrive c20m 32gb micro-usb flash drive,lexj4,ljdc20m-32gbbeu",lexar,32.0,18.41,toshiba exceria pro n401 32gb sd memory card 95 mb/s 4k hd - thn-n401s0320e4,toshiba,32.0,24.99
3902,altosight_425,altosight_705,0,"carte mã©moire microsdhc sandisk ultra plus 128 go, classe 10, vitesse de lecture allant jusqu'ã  80 mo/s + adaptateur sd",sandisk,128.0,74.99,"toshiba transmemory u202, 128 gb, weiss",toshiba,128.0,41.95
3903,altosight_163,altosight_205,0,"intenso premium line, usb-stick, usb 3.0, 8 gb",intenso,8.0,8.99,kingston ultimate - tarjeta de memoria flash - 16 gb - uhs class 1 / class10 - 300x - sdhc - mediamarkt.es,kingston,16.0,
3904,altosight_011,altosight_808,0,sandisk ultra plus class 10 sd memory card - 64 gb,sandisk,64.0,39.99,tesco direct: tos-n302-128gb-sd 128gb exceria sd flash card speed class 3,toshiba,128.0,39.99
3905,altosight_411,altosight_815,0,lexar ljdc20m-128bbeuk clã© usb 3.0 128 go,lexar,128.0,65.27,lexar 8gb jumpdrive v10 8gb usb 2.0 tipo-a blu unitã  flash usb,lexar,128.0,8.99
3906,altosight_303,altosight_587,0,sony sf8u class-10 8gb sdhc speicherkarte mit uhs interface,sony,8.0,14.88,kingston hyperx savage 512gb usb 3.0,kingston,512.0,859.0
3907,altosight_345,altosight_705,0,"kingston datatraveler 101 generaciã³n 2 (g2) - memoria usb de 32 gb, morado, paquete abrefã¡cil: amazon.es: informã¡tica",kingston,32.0,25.08,"toshiba transmemory u202, 128 gb, weiss",toshiba,128.0,41.95
3908,altosight_174,altosight_691,0,"samsung galaxy a10 dual sim - 32gb, 2gb ram, 4g lte, red",samsung,,1975.0,sandisk sdhc extreme pro 16gb 280mb/s,sandisk,16.0,548.0
3909,altosight_503,altosight_540,0,sandisk ultra performance class 10 microsdhc memory card - 32 gb,sandisk,32.0,29.99,clã© usb lexar cl&amp;eacute; usb lexar jumpdrive v30 (mk362822542),lexar,16.0,8.53
3910,altosight_123,altosight_505,0,memoria transcend sdxc 64gb clase 10 uhs-ii u3 ultimate,transcend,64.0,127.99,sandisk ultra performance class 10 microsdxc memory card - 64 gb,sandisk,64.0,39.99
3911,altosight_123,altosight_391,0,memoria transcend sdxc 64gb clase 10 uhs-ii u3 ultimate,transcend,64.0,127.99,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10",sandisk,64.0,37.99
3912,altosight_419,altosight_726,0,"sandisk cruzer glide 256go usb 2.0 type a noir, rouge lecteur usb flash - lecteurs usb flash (256 go, usb 2.0, type a, slide, noir, rouge, 0 - 45 â°c)",sandisk,256.0,,pny attachã© 4 - usb-flashstation - 8 gb\n,pny,8.0,8.02
3913,altosight_675,altosight_745,0,intenso premium line - clã© usb - 8 go\n,intenso,8.0,10.16,shop samsung galaxy a10 dual sim red 32gb 4g lte online in egypt,samsung,,2039.0
