_id,name,address,year,agency,source,counselor,amount,status
funding_07926,"Mind Builders Creative Arts Center, Inc.","333 East 206th Street Bronx, NY 10467",2011,DYCD,Youth,Seabrook,7000.0,Cleared
funding_07927,"Mind Builders Creative Arts Center, Inc.","Mailing 333 East 206th Street Bronx, NY 10467",2012,DYCD,Boro,Seabrook,5000.0,Cleared
funding_07928,"Mind Builders Creative Arts Center, Inc.","333 East 206th Street Bronx, NY 10467",2012,DYCD,Local,Koppell,5000.0,Cleared
funding_07929,"Mind Builders Creative Arts Center, Inc.","Mailing 333 East 206th Street Bronx, NY 10467",2012,DYCD,Youth,Seabrook,7000.0,Cleared
funding_07930,"Mind Builders Creative Arts Center, Inc.","333 E 206th St Bronx, NY 10467-4003",2013,DYCD,Youth,Seabrook,20000.0,Cleared
funding_07931,"Mind Builders Creative Arts Center, Inc.","333 E 206th St Bronx, NY 10467-4003",2013,DYCD,Youth,Koppell,5000.0,Cleared
funding_07932,Washington Heights-Inwood Coalition,"653 West 187th Street New York, NY 10033",2011,DYCD,Local,Jackson,1000.0,Cleared
funding_07933,Washington Heights-Inwood Coalition,"210 Sherman Avenue, Suite 10 New York, NY 10033",2011,DYCD,Boro,"Chin, Mendez, Garodnick, Lappin, Brewer, Jackson, Viverito, Dickens, Rodriguez",3500.0,Cleared
funding_07934,Washington Heights-Inwood Coalition,"652 West 187th Street New York, NY 10033",2011,DYCD,Youth,Rodriguez,5000.0,Cleared
funding_07935,Washington Heights-Inwood Coalition,"652 West 187th Street New York, NY 10033",2011,DOE,Local,Rodriguez,5000.0,Pending
funding_07936,Washington Heights-Inwood Coalition,"121 Bennett Avenue, Suite 11A New York, NY 10033",2011,DYCD,Local,CC,10000.0,Cleared
funding_07937,Washington Heights-Inwood Coalition,"210 Sherman Avenue, Suite 10 New York, NY 10033",2011,DYCD,Local,Rodriguez,15000.0,Cleared
funding_07938,Washington Heights-Inwood Coalition,"653 West 187th Street New York, NY 10033",2011,DYCD,Local,Jackson,20700.0,Cleared
funding_07939,Washington Heights-Inwood Coalition,"652 West 187th Street New York, NY 10033-1350",2012,DYCD,Local,Jackson,5000.0,Cleared
funding_07940,Washington Heights-Inwood Coalition,"652 West 187 Street New York, NY 10033",2012,DYCD,Local,Jackson,25000.0,Cleared
funding_07941,Washington Heights-Inwood Coalition,"652 West 187th Street New York, NY 10033",2012,DYCD,Local,Jackson,30000.0,Cleared
funding_07942,Washington Heights-Inwood Coalition,"652 West 187th Street New York, NY 10033-1350",2012,DYCD,Local,Rodriguez,4000.0,Cleared
funding_07943,Washington Heights-Inwood Coalition,"652 West 187th Street New York, NY 10033",2012,DYCD,Local,Jackson,2100.0,Cleared
funding_07944,Washington Heights-Inwood Coalition,"652 West 187th Street New York, NY 10033",2013,DYCD,Local,Rodriguez,4000.0,Pending
funding_07945,Washington Heights-Inwood Coalition,"652 West 187th Street New York, NY 10033",2013,DYCD,Local,Jackson,33100.0,Pending
funding_07946,"Boys Hope Girls Hope of New York, Inc.","BHGHNY McAuley Program,1377 Brooklyn, NY 11203",2011,DYCD,Youth,Williams,4000.0,Pending
funding_07947,"Anne Frank Center USA, Inc., The","38 Crosby Street, 5th Floor New York, NY 10013",2011,DYCD,Youth,Chin,3500.0,Cleared
funding_07948,"Anne Frank Center USA, Inc., The","38 Crosby Street, 5th Floor New York, NY 10013",2011,DYCD,Youth,Mendez,3500.0,Cleared
funding_07949,"Anne Frank Center USA, Inc., The","38 Crosby Street 5th floor New York, NY 10301",2012,DCA,Local,Chin,4000.0,Cleared
funding_07950,"Anne Frank Center USA, Inc., The","38 Crosby Street 5th floor New York, NY 10301",2012,DYCD,Youth,Mendez,3500.0,Cleared
funding_07951,"Anne Frank Center USA, Inc., The","44 Park Place New York, NY 10007",2013,DYCD,Youth,Chin,4000.0,Cleared
funding_07952,El Taller Latino Americano,"2710 Broadway New York, NY 10025",2012,DCA,Local,Mark-Viverito,5000.0,Cleared
funding_07953,El Taller Latino Americano,"2710 Broadway New York, NY 10025",2013,DCLA,Local,Viverito,5000.0,Cleared
funding_07954,St. Luke's-Roosevelt Intervention Program,,2011,MISC,Sex Assault Services,,43192.67,Cleared
funding_07955,"St. Luke's-Roosevelt Hospital Center, Center for Comprehensive Care","1111 Amsterdam Avenue, 7th Floor New York, NY 10025",2010,DOHMH,Alcoholism/Substance Abuse,,40000.0,Pending
funding_07956,"St. Luke's-Roosevelt Hospital Center, Center for Comprehensive Care","1111 Amsterdam Avenue, Stuyvesant Buliding, 7th Floor New York, NY 10025",2011,DOHMH,Local,Brewer,2000.0,Cleared
funding_07957,"St. Luke's-Roosevelt Hospital Center, Center for Comprehensive Care","1111 Amsterdam Avenue, Stuyvesant Buliding, 7th Floor New York, NY 10025",2011,DOHMH,Local,Dickens,5500.0,Cleared
funding_07958,"St. Luke's-Roosevelt Hospital Center, Center for Comprehensive Care","1111 Amsterdam Avenue, Stuyvesant Buliding, 7th Floor New York, NY 10025",2011,DOHMH,Local,CC,30000.0,Cleared
funding_07959,St Lukes-Roosevelt Hospital Center Center for Comprehensive Care,"St Lukes-Roosevelt Hospital Center New York, NY 10025-1716",2012,DOHMH,Local,CC,40000.0,Cleared
funding_07960,St. Luke's-Roosevelt Crime Victims Treatment Center Intervention Program (Manhattan) ,,2012,OCJC,Sexual Assualt Initiative ,,50000.0,Cleared
funding_07961,St. Luke's-Roosevelt Hospital Center,,2012,DOHMH,Mental Hygiene Contracted Services Partial PEG Restoration - Chemical Dependency/ADUPCT,,35959.0,Cleared
funding_07962,"St. Luke's-Roosevelt Hospital Center, Center for Comprehensive Care","St Lukes-Roosevelt Hospital Center New York, NY 10025-1716",2012,DOHMH,Local,Brewer,2000.0,Cleared
funding_07963,"St. Luke's-Roosevelt Hospital Center, Center for Comprehensive Care","St Lukes-Roosevelt Hospital Center New York, NY 10025-1716",2012,DOHMH,Local,Dickens,5000.0,Cleared
funding_07964,St Lukes-Roosevelt Hospital Center Center for Comprehensive Care,"Center for Comprehensive Care New York, NY 10025-1716",2013,DOHMH,Local,Dickens,6000.0,Pending
funding_07965,St. Luke's-Roosevelt Hospital Center,"Manhattan, NY",2013,DOHMH,FY12 MHy Contracted Svcs Partial PEG Rest'n - Chemical Dependency/ADUPCT,,36000.0,Pending
funding_07966,St Lukes-Roosevelt Hospital Center Center for Comprehensive Care,"411 W114 Street New York, NY 10025",2013,OCJC,Local,Brewer,3000.0,Cleared
funding_07967,St. Luke's-Roosevelt Crime Victims Treatment Center Intervention Program (Manhattan) ,,2013,OCJC,Sexual Assualt Initiative ,,50000.0,Pending
funding_07968,St Lukes-Roosevelt Hospital Center Center for Comprehensive Care,"Center for Comprehensive Care New York, NY 10025-1716",2013,DOHMH,Local,Brewer,2000.0,Pending
funding_07969,St Lukes-Roosevelt Hospital Center for Comprehensive Care,"Center for Comprehensive Care New York, NY 10025-1716",2013,DOHMH,Local,CC,25000.0,Pending
funding_07970,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2011,DCA,Local,Palma,6000.0,Cleared
funding_07971,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2011,DCA,Local,Vacca,33000.0,Cleared
funding_07972,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2011,DCA,Local,Rivera,75000.0,Cleared
funding_07973,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2011,DCA,CASA,Arroyo,20000.0,Cleared
funding_07974,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2011,DCA,CASA,Palma,20000.0,Cleared
funding_07975,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2011,DCA,CASA,Palma,20000.0,Cleared
funding_07976,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2011,DCA,CASA,Vacca,20000.0,Cleared
funding_07977,"Bronx Dance Theatre, Inc.","585 East 187th Street, 2nd Floor Bronx, NY 10458",2012,DCA,Cultural After-School Adventure (CASA) ,Arroyo,20000.0,Cleared
funding_07978,"Bronx Dance Theatre, Inc.","585 E 187th Street 2nd Flr Bronx, NY 10458-6701",2012,DCA,Local,Palma,6000.0,Cleared
funding_07979,"Bronx Dance Theatre, Inc.","585 E 187th Street 2nd Flr Bronx, NY 10458-6701",2012,DCA,Local,Rivera,55000.0,Cleared
funding_07980,"Bronx Dance Theatre, Inc.","585 E 187th Street 2nd Flr Bronx, NY 10458-6701",2012,DCA,Local,Vacca,33000.0,Cleared
funding_07981,"Bronx Dance Theatre, Inc.","585 East 187th Street, 2nd Floor Bronx, NY 10458",2012,DCA,Cultural After-School Adventure (CASA) ,Palma,20000.0,Cleared
funding_07982,"Bronx Dance Theatre, Inc.","585 East 187th Street, 2nd Floor Bronx, NY 10458",2012,DCA,Cultural After-School Adventure (CASA) ,Palma,20000.0,Cleared
funding_07983,"Bronx Dance Theatre, Inc.","585 E. 187th St., 2nd Fl. Bronx, NY 10458",2012,DCA,Cultural After-School Adventure (CASA) ,Vacca,20000.0,Cleared
funding_07984,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2013,DCLA,Local,Palma,6000.0,Cleared
funding_07985,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2013,DCLA,Local,Vacca,33000.0,Cleared
funding_07986,"Bronx Dance Theatre, Inc.","585 East 187th Street Bronx, NY 10458",2013,DCLA,Local,Rivera,55000.0,Cleared
funding_07987,Preservation League of Staten Island,"54 Port Richmond Avenue Staten Island, NY 10302",2011,DYCD,Local,Rose,2000.0,Pending
funding_07988,Preservation League of Staten Island,"54 Port Richmond Ave Staten Island, NY 10302",2012,DYCD,Local,Rose,3500.0,Cleared
funding_07989,Preservation League of Staten Island,"54 Port Richmond Avenue Staten Island, NY 10302",2013,DYCD,Local,Rose,3500.0,Pending
funding_07990,Studio in a School,"410 West 59th Street New York, NY 10019",2010,DCA,CASA,Brewer,20000.0,Pending
funding_07991,Studio in a School,"410 West 59th Street New York, NY 10019",2010,DCA,CASA,Mendez,20000.0,Pending
funding_07992,"Studio in a School Association, Inc., The","410 West 59th Street New York, NY 10019",2011,DOE,Local,CC,150000.0,Cleared
funding_07993,"Studio in a School Association, Inc., The","410 West 59th Street New York, NY 10019",2011,DCA,CASA,Brewer,20000.0,Cleared
funding_07994,"Studio in a School Association, Inc., The","410 West 59th Street New York, NY 10019",2011,DCA,CASA,Mendez,20000.0,Cleared
funding_07995,"Studio in a School Association, Inc., The","410 West 59th Street New York, NY 10019",2011,DCA,CASA,Nelson,20000.0,Cleared
funding_07996,"Studio in a School Association, Inc.","410 West 59 Street NY, NY 10019",2012,DCA,Cultural After-School Adventure (CASA) ,Brewer,20000.0,Cleared
funding_07997,"Studio in a School Association, Inc.","410 West 59th Street NY, NY 10019",2012,DCA,Cultural After-School Adventure (CASA) ,Mendez,20000.0,Cleared
funding_07998,"Studio in a School Association, Inc.","410 West 59th Street New York, NY 10019",2012,DCA,Cultural After-School Adventure (CASA) ,Nelson,20000.0,Cleared
funding_07999,"Studio in a School Association, Inc., The","410 West 59th Street New York, NY 10019",2012,DOE,Local,CC,150000.0,Cleared
funding_08000,"Studio in a School Association, Inc., The","410 West 59th Street New York, NY 10019",2013,DCLA,Local,Brewer,3000.0,Cleared
funding_08001,"Studio in a School Association, Inc., The","410 West 59th Street New York, NY 10019",2013,DOE,Local,CC,150000.0,Pending
funding_08002,"Vivian Beaumont Theatre, Inc., The (d/b/a Lincoln Center Theatre)","150 West 65th Street New York, NY 10023",2011,DCA,Local,Brewer,3000.0,Cleared
funding_08003,"Vivian Beaumont Theatre, Inc., The (d/b/a Lincoln Center Theatre)","150 West 65th Street New York, NY 10023-6975",2012,DCA,Local,Brewer,3000.0,Cleared
funding_08004,"Vivian Beaumont Theatre, Inc., The (d/b/a Lincoln Center Theatre)","150 West 65th Street New York, NY 10023-6975",2013,DCLA,Local,Brewer,3000.0,Cleared
funding_08005,"A Very Special Place, Inc.","1429 Hylan Boulevard Staten Island, NY 10305",2011,DYCD,Local,Oddo,5000.0,Cleared
funding_08006,"A Very Special Place, Inc.","49 Cedar Grove Avenue Staten Island, NY 10306",2012,DYCD,Local,Ignizio,3500.0,Cleared
funding_08007,"A Very Special Place, Inc.","49 Cedar Grove Avenue Staten Island, NY 10306",2012,DYCD,Local,Oddo,6000.0,Cleared
funding_08008,"A Very Special Place, Inc.","49 Cedar Grove Avenue Staten Island, NY 10306-5774",2013,DYCD,Local,Ignizio,3500.0,Pending
funding_08009,"A Very Special Place, Inc.","49 Cedar Grove Avenue Staten Island, NY 10306-5774",2013,DYCD,Local,Oddo,5000.0,Pending
funding_08010,WNYC Radio,"160 Varick Street New York, NY 10013",2011,DCA,Local,Quinn,8500.0,Cleared
funding_08011,WNYC Radio,"160 Varick Street New York, NY 10013 ",2012,DCA,Local,Quinn,8500.0,Cleared
funding_08012,WNYC Radio,"160 Varick Street New York, NY 10013",2013,DCLA,Local,Quinn,8500.0,Cleared
funding_08013,Highbridge Community Life Center,"979 Ogden Avenue Bronx, NY 10452",2011,DFTA,Aging,Foster,4000.0,Cleared
funding_08014,Highbridge Community Life Center,"979 Ogden Avenue Bronx, NY 10452",2011,DYCD,Local,Foster,8500.0,Cleared
funding_08015,Highbridge Community Life Center,"979 Ogden Avenue Bronx, NY 10452",2011,DYCD,Adult Literacy,,30952.38,Cleared
funding_08016,Highbridge Community Life Center,"979 Ogden Avenue Bronx, NY 10452-5411",2012,DFTA,Aging,Foster,6000.0,Cleared
funding_08017,Highbridge Community Life Center,"979 Ogden Avenue Bronx, NY 10452-5411",2012,DYCD,Local,Foster,8500.0,Cleared
funding_08018,Highbridge Community Life Center,"979 Ogden Avenue Bronx, NY 10452",2012,DYCD,Adult Literacy Services Initiative,,30000.0,Cleared
funding_08019,Highbridge Community Life Center,"979 Ogden Avenue Bronx, NY 10452",2013,DFTA,Aging,Foster,5000.0,Cleared
funding_08020,Highbridge Community Life Center,"979 Ogden Avenue Bronx, NY 10452",2013,DYCD,Youth,Foster,10000.0,Cleared
funding_08021,"Dance Theater Etctera, Inc.","480 Van Brunt Street Brooklyn, NY 11231",2010,DCA,CASA,Avella,20000.0,Pending
funding_08022,"Dance Theatre Etcetera, Inc. (DTE)","480 Ban Brunt Street Brooklyn, NY 11231",2011,DYCD,Youth,Gonzalez,5000.0,Cleared
funding_08023,"Dance Theatre Etcetera, Inc.","480 Van Brunt Street S/203 Brooklyn, NY 11231",2012,DCA,Cultural After-School Adventure (CASA) ,Gonzalez,20000.0,Cleared
funding_08024,"Dance Theatre Etcetera, Inc. (DTE)","480 Van Brunt Street Ste 203 Brooklyn, NY 11231 ",2012,DCA,Local,Gonzalez,4000.0,Cleared
funding_08025,"Dance Theatre Etcetera, Inc. (DTE)","480 Van Brunt Street Suite 203 Brooklyn, NY 11231-1014",2013,DCLA,Local,Gonzalez,3500.0,Cleared
funding_08026,Roosevelt Island Historical Society,"531 Main Street New York, NY 10044",2011,DYCD,Local,Lappin,3500.0,Cleared
funding_08027,Roosevelt Island Historical Society,"531 Main Street 1704 New York, NY 10044 ",2012,DYCD,Local,Lappin,5000.0,Cleared
funding_08028,Roosevelt Island Historical Society,"531 Main St New York, NY 10044",2013,DYCD,Local,Lappin,5000.0,Pending
funding_08029,"Natural Resources Protective Association of Staten Island, Inc.","400 Delaware Avenue Staten Island, NY 10305",2011,DPR,Local,Oddo,3000.0,Cleared
funding_08030,"Knox Gates Neighborhood Association, Inc.","3418 Gates Place Bronx, NY 10467",2011,DYCD,Youth,Koppell,15000.0,Pending
funding_08031,"Knox Gates Neighborhood Association, Inc.","3418 Gates Place Bronx, NY 10467",2012,DYCD,Youth,Koppell,15000.0,Cleared
funding_08032,"Knox Gates Neighborhood Association, Inc.","3418 Gates Place Bronx, NY 10467",2012,DYCD,Youth,Koppell,5000.0,Cleared
funding_08033,"Knox Gates Neighborhood Association, Inc.","3418 Gates Place Bronx, NY 10467",2013,DYCD,Youth,Koppell,15000.0,Pending
funding_08034,"Cicatelli Associates, Inc.","505 Eighth Avenue, 16th Floor New York, NY 10018",2011,DOHMH,Infant Mortality Reduction,,96525.84,Cleared
funding_08035,Belmont Arthur Avenue Local Development Organization,"660 East 183rd Street Bronx, NY 10458",2011,HPD,Housing Presevation Initiative,,60000.0,Cleared
funding_08036,Belmont Arthur Avenue Local Development Organization,"660 East 183rd Street Bronx, NY 10458",2011,HPD,Community Consultants,,23137.0,Cleared
funding_08037,Belmont Arthur Avenue Local Development Organization,"660 East 183 Street Bronx, NY 10458",2012,HPD,Local,Rivera,10000.0,Cleared
funding_08038,Belmont Arthur Avenue Local Development Organization,,2012,HPD,Community Consultants,,23136.0,Cleared
funding_08039,Belmont Arthur Avenue Local Development Organization,,2012,HPD,Housing Preservation Initiative,,50000.0,Cleared
funding_08040,Belmont Arthur Avenue Local Development Organization,"660 East 183rd Street Bronx, NY 10458",2013,HPD,Community Consultants,,23136.0,Pending
funding_08041,Belmont Arthur Avenue Local Development Organization,"660 East 183rd Street Bronx, NY 10458",2013,HPD,Housing Preservation Initiative,,50000.0,Pending
funding_08042,Belmont Arthur Avenue Local Development Organization,"660 East 183 Street Bronx, NY 10458",2013,HPD,Local,Rivera,10000.0,Pending
funding_08043,Council on the Arts and Humanities for Staten Island,"1000 Richmond Terrace Staten Island, NY 10301",2010,DCA,CASA,Oddo,20000.0,Pending
funding_08044,"Second Stage Theatre, Inc.","305 West 43rd Street New York, NY 10036",2011,DCA,Local,Quinn,5000.0,Cleared
funding_08045,"Second Stage Theatre, Inc.","305 W 43rd Street New York, NY 10036-6406",2012,DCA,Local,Quinn,5000.0,Cleared
funding_08046,"Second Stage Theatre, Inc.","305 W 43rd Street New York, NY 10036-6406",2013,DCLA,Local,Quinn,5000.0,Cleared
funding_08047,"Loisaida, Inc.","12 Avenue D  New York, NY 10009 (40.72638999989874, -73.9809699996656)",2011,DYCD,Youth,Mendez,3500.0,Cleared
funding_08048,"Loisaida, Inc.","12 Avenue D New York, NY 10009",2013,DYCD,Youth,Mendez,3500.0,Cleared
funding_08049,National Institute for Reproductive Health Inc,"470 Park AvenueSouth, 7th Floor New York, NY 10016",2011,DOHMH,Local,CC,300000.0,Cleared
funding_08050,"National Institute for Reproductive Health, Inc.","470 Park Ave South 7th Floor New York, NY 10016",2012,DOHMH,Local,CC,300000.0,Cleared
funding_08051,Harlem Dowling Westside Center for Children and Family Services,"2090 Adam Clayotn Powell, Jr. Boulevard, 3rd Floor New York, NY 10027",2011,DYCD,Local,Dickens,3500.0,Cleared
funding_08052,Harlem Dowling Westside Center for Children and Family Services,"2090 Adam Clayton Powell, Jr. Boulevard, 3rd Floor New York, NY 10027",2011,DFTA,Aging,Jackson,3500.0,Cleared
funding_08053,Harlem Dowling Westside Center for Children and Family Services,"2090 Adam Clayton Powell Jr Blvd 3rd Floor New York, NY 10027",2012,DFTA,Aging,Jackson,3500.0,Cleared
funding_08054,Harlem Dowling Westside Center for Children and Family Services,"2090 Adam Clayton Powell Jr Blvd 3rd Floor New York, NY 10027",2012,DYCD,Youth,Dickens,5000.0,Cleared
